TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,VisitModeName,ContinentId,RegionId,CountryId,CityId,UserCityName,UserCountry,UserRegion,UserContinent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionCityName,AttractionCountryId,AttractionCountry,AttractionType,user_total_visits,user_avg_rating,attraction_total_visits,attraction_avg_rating
209565,75492,2019,4,3,1280,1,Family,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,3,72,Water Castle (Tamansari),"Jl. Taman, 55133 Indonesia",N'Djamena,2,Chad,Points of Interest & Landmarks,2,1.0,373,3.815013404825738
23854,14800,2017,2,4,841,5,Friends,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
42485,12311,2016,12,3,650,4,Family,3,14,101,3225.0,Sanur,Indonesia,South East Asia,Asia,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,4.0,3044,3.97634691195795
208879,83135,2018,3,1,1278,5,Business,3,14,101,3077.0,East Java,Indonesia,South East Asia,Asia,3,45,Ullen Sentalu Museum,"Jl. Boyong Taman Wisata, 55581 Indonesia",N'Djamena,2,Chad,History Museums,3,5.0,978,4.2566462167689165
23989,68927,2016,12,3,841,5,Family,4,15,109,5267.0,Townsville,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
72100,55729,2016,7,4,748,5,Friends,3,13,93,2752.0,Jaipur,India,South Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,4.5,5815,4.157523645743766
100101,43403,2018,4,2,749,3,Couples,5,21,162,667.0,Amsterdam,Netherlands,Western Europe,Europe,1,93,Tegenungan Waterfall,"Jl. Raya Tegenungan, Kemenuh, Ubud 80581 Indonesia",Douala,1,Cameroon,Waterfalls,2,4.0,2190,3.895433789954338
106184,26775,2017,6,2,737,5,Couples,2,8,51,1752.0,Reno,United States,Northern America,America,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,2,4.5,3352,4.19480906921241
4497,10076,2018,5,4,640,5,Friends,4,16,115,5506.0,Christchurch,New Zealand,Oceania,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,4.5,13198,4.267085922109411
41228,33966,2018,3,2,650,4,Couples,5,21,163,8626.0,Milton Keynes,United Kingdom,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,4,3.75,3044,3.97634691195795
147075,57538,2016,8,3,369,5,Family,3,14,101,3167.0,Mojokerto,Indonesia,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,5.0,2765,3.415189873417721
25209,65903,2016,8,3,841,5,Family,4,15,109,3687.0,Adelaide,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
16261,71302,2014,1,4,640,4,Friends,2,8,51,1806.0,San Francisco,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
67678,15791,2019,1,3,748,4,Family,4,15,109,4277.0,Geraldton,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,4.0,5815,4.157523645743766
199179,20873,2019,4,3,1166,4,Family,3,11,69,2282.0,Hong Kong,China,East Asia,Asia,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,6,4.166666666666667,1324,3.869335347432024
47620,60692,2019,4,2,824,5,Couples,3,13,93,2826.0,Nagpur,India,South Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,1,5.0,3359,4.219410538850848
200490,80164,2013,3,2,1166,5,Couples,5,18,138,693.0,Atlanta,Georgia,Eastern Europe,Europe,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,4,4.25,1324,3.869335347432024
33686,51604,2016,10,2,673,4,Couples,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,1,4.0,2914,3.800617707618394
24228,55705,2016,11,2,841,4,Couples,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,2,4.0,6429,4.646601337688598
51656,79483,2013,10,3,824,4,Family,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,76,Uluwatu Temple,"Jl. Raya Uluwatu Southern part of Bali, Pecatu 80361 Indonesia",Douala,1,Cameroon,Religious Sites,1,4.0,3359,4.219410538850848
73934,16132,2015,3,5,748,5,Solo,5,17,124,5802.0,Tallinn,Estonia,Central Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,5.0,5815,4.157523645743766
10126,60034,2017,1,2,640,4,Couples,3,11,69,2282.0,Hong Kong,China,East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,4,3.25,13198,4.267085922109411
201203,12640,2016,4,3,1171,3,Family,5,17,130,6117.0,Warsaw,Poland,Central Europe,Europe,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,3,3.6666666666666665,2235,4.079194630872483
13399,20685,2015,10,3,640,3,Family,3,12,89,2623.0,Dubai,United Arab Emirates,Middle East,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,3.0,13198,4.267085922109411
42598,77247,2016,10,4,650,5,Friends,4,15,109,5357.0,Welshpool,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,3,5.0,3044,3.97634691195795
43642,22661,2015,9,3,650,4,Family,3,14,103,3336.0,Johor Bahru,Malaysia,South East Asia,Asia,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,3,4.0,3044,3.97634691195795
16661,63963,2013,8,5,640,5,Solo,2,8,51,785.0,Brooklyn,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
108463,23149,2015,7,3,737,4,Family,4,15,109,161.0,Newcastle,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,1,4.0,3352,4.19480906921241
36610,64390,2018,1,3,481,4,Family,4,15,109,5267.0,Townsville,Australia,Australia,Australia & Oceania,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,4.0,2104,4.275665399239544
40514,57484,2019,6,3,650,4,Family,4,15,109,4770.0,Moura,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,2,4.5,3044,3.97634691195795
22019,59093,2015,8,3,841,4,Family,4,15,109,3981.0,Canberra,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,2,4.5,6429,4.646601337688598
200242,68480,2017,6,2,1166,5,Couples,5,21,163,8745.0,Pontypridd,United Kingdom,Western Europe,Europe,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,3,4.333333333333333,1324,3.869335347432024
67872,5515,2018,12,3,748,4,Family,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,6,4.0,5815,4.157523645743766
2542,63440,2017,11,5,640,5,Solo,3,14,107,3567.0,Bangkok,Thailand,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
11366,1440,2016,2,2,640,5,Couples,5,21,163,8702.0,Orkney Islands,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
71385,46520,2016,10,2,748,5,Couples,5,21,163,781.0,Bristol,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,5.0,5815,4.157523645743766
4922,49231,2018,3,2,640,4,Couples,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
17045,11247,2013,1,2,640,4,Couples,2,8,51,1376.0,Los Angeles,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
147772,60265,2016,2,3,369,3,Family,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,3.0,2765,3.415189873417721
23068,36918,2020,1,3,841,5,Family,5,21,163,1396.0,Manchester,United Kingdom,Western Europe,Europe,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
199758,45521,2014,2,2,1166,4,Couples,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,5,3.6,1324,3.869335347432024
21907,57031,2015,10,4,841,5,Friends,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,5,4.0,6429,4.646601337688598
10504,55470,2016,10,2,640,4,Couples,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,5,3.8,13198,4.267085922109411
3669,63166,2015,7,3,640,1,Family,5,21,158,7214.0,Brussels,Belgium,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,1.0,13198,4.267085922109411
32273,5320,2018,7,3,673,4,Family,2,8,48,349.0,Chilliwack,Canada,Northern America,America,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,4,4.0,2914,3.800617707618394
11628,64425,2016,1,4,640,4,Friends,3,11,69,2311.0,Wuxi,China,East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
41499,27778,2019,6,3,650,5,Family,3,14,106,3549.0,SG,Singapore,South East Asia,Asia,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,3,4.666666666666667,3044,3.97634691195795
72120,12121,2016,8,2,748,5,Couples,5,17,131,6139.0,Iasi,Romania,Central Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,2,5.0,5815,4.157523645743766
8378,28730,2017,1,2,640,4,Couples,5,21,163,8746.0,Poole,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
203661,74963,2016,11,4,1171,4,Friends,3,14,101,3211.0,Purwokerto,Indonesia,South East Asia,Asia,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,4,4.25,2235,4.079194630872483
145791,60912,2017,5,1,369,5,Business,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,2,5.0,2765,3.415189873417721
20826,78990,2019,7,3,841,4,Family,4,15,109,535.0,Sydney,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,4.0,6429,4.646601337688598
14787,72638,2015,6,2,640,5,Couples,2,8,51,2045.0,Virginia,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
926,66941,2019,10,2,640,5,Couples,5,21,163,8945.0,Sunderland,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,3,4.666666666666667,13198,4.267085922109411
13054,32483,2016,1,2,640,5,Couples,4,15,109,5267.0,Townsville,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
25661,69594,2017,3,2,841,5,Couples,4,15,109,4649.0,McLaren Vale,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,2,5.0,6429,4.646601337688598
5345,34304,2018,1,2,640,5,Couples,5,20,155,6985.0,Barcelos,Portugal,Southern Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
147675,28174,2015,4,5,369,5,Solo,5,17,135,6224.0,Canton of Bern,Switzerland,Central Europe,Europe,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,1,5.0,2765,3.415189873417721
106574,68592,2017,1,3,737,3,Family,4,15,109,4736.0,Morley,Australia,Australia,Australia & Oceania,1,76,Tanah Lot Temple,"Kecamatan Kediri, Kabupaten Tabanan, Beraban 82121 Indonesia",Douala,1,Cameroon,Religious Sites,3,3.0,3352,4.19480906921241
72286,30585,2016,5,2,748,5,Couples,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,5.0,5815,4.157523645743766
71520,62669,2016,10,2,748,5,Couples,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,6,4.666666666666667,5815,4.157523645743766
44277,36215,2013,3,2,650,5,Couples,5,21,162,7720.0,Groningen,Netherlands,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,5.0,3044,3.97634691195795
205955,75916,2016,11,4,1225,5,Friends,3,14,101,3211.0,Purwokerto,Indonesia,South East Asia,Asia,3,2,Ratu Boko Temple,Yogyakarta,N'Djamena,2,Chad,Ancient Ruins,2,5.0,204,3.936274509803922
66817,42847,2019,9,4,748,4,Friends,2,8,51,1431.0,Media,United States,Northern America,America,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,6,4.5,5815,4.157523645743766
19775,34648,2014,12,2,841,1,Couples,4,15,109,3958.0,Burnie,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,1.0,6429,4.646601337688598
9941,77495,2017,3,4,640,4,Friends,5,21,163,521.0,Southampton,United Kingdom,Western Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,4.5,13198,4.267085922109411
12554,66378,2015,11,5,640,3,Solo,2,8,51,1919.0,Spring,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,9,4.0,13198,4.267085922109411
15135,28728,2014,10,2,640,5,Couples,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,5,4.8,13198,4.267085922109411
200468,79581,2017,10,5,1166,5,Solo,4,15,109,161.0,Newcastle,Australia,Australia,Australia & Oceania,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,10,4.2,1324,3.869335347432024
144829,70768,2017,2,2,369,2,Couples,2,8,51,2116.0,Wilton,United States,Northern America,America,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,5,4.0,2765,3.415189873417721
8001,39856,2016,9,2,640,5,Couples,3,14,101,3077.0,East Java,Indonesia,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,5.0,13198,4.267085922109411
3615,51603,2015,8,4,640,1,Friends,5,17,135,583.0,Zurich,Switzerland,Central Europe,Europe,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,2,3.0,13198,4.267085922109411
206381,12658,2016,7,2,1238,5,Couples,1,2,10,37.0,Kampala,Uganda,East Africa,Africa,3,2,Sewu Temple,Yogyakarta,N'Djamena,2,Chad,Ancient Ruins,2,4.5,377,4.124668435013263
27486,31678,2015,8,2,841,5,Couples,3,14,101,3146.0,Legian,Indonesia,South East Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,3,5.0,6429,4.646601337688598
206685,53238,2013,1,5,1238,4,Solo,2,8,51,1133.0,Greenwich,United States,Northern America,America,3,2,Sewu Temple,Yogyakarta,N'Djamena,2,Chad,Ancient Ruins,2,3.5,377,4.124668435013263
7565,24761,2017,11,2,640,4,Couples,4,16,115,5506.0,Christchurch,New Zealand,Oceania,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,4.0,13198,4.267085922109411
2945,51154,2016,12,3,640,5,Family,4,15,109,4272.0,Geelong,Australia,Australia,Australia & Oceania,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,1,5.0,13198,4.267085922109411
203469,70462,2017,9,2,1171,4,Couples,5,20,155,7024.0,Povoa de Santa Iria,Portugal,Southern Europe,Europe,3,91,Merapi Volcano,Yogyakarta,N'Djamena,2,Chad,Volcanos,4,4.0,2235,4.079194630872483
67393,51904,2019,4,4,748,4,Friends,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,4.0,5815,4.157523645743766
23982,70276,2017,1,2,841,4,Couples,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,4.0,6429,4.646601337688598
32481,44324,2018,3,2,673,4,Couples,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,4,3.75,2914,3.800617707618394
26542,60300,2016,1,3,841,3,Family,4,15,109,4940.0,Perth,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,2,3.5,6429,4.646601337688598
42506,38614,2016,12,5,650,4,Solo,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,4.0,3044,3.97634691195795
67508,39646,2018,4,2,748,4,Couples,3,14,101,3013.0,Bali,Indonesia,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,4.0,5815,4.157523645743766
194949,32555,2018,11,2,888,5,Couples,5,17,125,5871.0,Germany,Germany,Central Europe,Europe,2,61,Bromo Tengger Semeru National Park,"Asrikaton - Pakis, Malang 65100 Indonesia",South Region,1,Cameroon,National Parks,2,4.0,381,4.611548556430447
2155,5049,2018,9,3,640,4,Family,2,8,51,1804.0,San Diego,United States,Northern America,America,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,14,4.0,13198,4.267085922109411
32317,83900,2018,6,2,673,4,Couples,5,21,163,8144.0,Chichester,United Kingdom,Western Europe,Europe,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,2,4.5,2914,3.800617707618394
43650,82048,2015,9,2,650,5,Couples,4,15,109,3687.0,Adelaide,Australia,Australia,Australia & Oceania,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,5.0,3044,3.97634691195795
36998,25451,2017,6,3,481,5,Family,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,2,3.0,2104,4.275665399239544
28170,9957,2014,6,3,841,4,Family,4,15,109,1434.0,Melbourne,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,3,4.666666666666667,6429,4.646601337688598
35913,84246,2019,3,2,481,5,Couples,2,8,51,724.0,Bellevue,United States,Northern America,America,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,5.0,2104,4.275665399239544
200735,87556,2015,12,5,1166,3,Solo,3,14,101,3098.0,Jakarta,Indonesia,South East Asia,Asia,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,9,3.333333333333333,1324,3.869335347432024
9534,979,2017,4,2,640,3,Couples,3,14,103,238.0,George Town,Malaysia,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,5,3.6,13198,4.267085922109411
72002,61311,2016,8,2,748,3,Couples,5,21,158,7195.0,Antwerp,Belgium,Western Europe,Europe,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,3.0,5815,4.157523645743766
199857,52591,2016,1,2,1166,3,Couples,2,8,51,1133.0,Greenwich,United States,Northern America,America,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,4,2.75,1324,3.869335347432024
199862,52715,2015,5,5,1166,5,Solo,2,8,51,1133.0,Greenwich,United States,Northern America,America,3,34,Malioboro Road,Yogyakarta,N'Djamena,2,Chad,Flea & Street Markets,3,4.333333333333333,1324,3.869335347432024
32259,85,2018,7,3,673,5,Family,4,16,115,5666.0,Wairarapa,New Zealand,Oceania,Australia & Oceania,1,13,Seminyak Beach,Seminyak,Douala,1,Cameroon,Beaches,2,5.0,2914,3.800617707618394
38403,41551,2014,8,3,481,5,Family,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,13,Nusa Dua Beach,"Semenanjung Nusa Dua, Nusa Dua 80517 Indonesia",Douala,1,Cameroon,Beaches,1,5.0,2104,4.275665399239544
147278,73438,2016,6,3,369,5,Family,4,15,109,4983.0,Port Macquarie,Australia,Australia,Australia & Oceania,1,13,Kuta Beach - Bali,Kuta,Douala,1,Cameroon,Beaches,2,5.0,2765,3.415189873417721
23779,21276,2017,2,5,841,5,Solo,3,14,101,3071.0,Denpasar,Indonesia,South East Asia,Asia,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,1,5.0,6429,4.646601337688598
12677,77145,2015,10,1,640,5,Business,3,14,101,3071.0,Denpasar,Indonesia,South East Asia,Asia,1,63,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",Douala,1,Cameroon,Nature & Wildlife Areas,3,4.333333333333333,13198,4.267085922109411
42118,72371,2017,5,2,650,3,Couples,5,21,163,426.0,London,United Kingdom,Western Europe,Europe,1,13,Sanur Beach,Sanur,Douala,1,Cameroon,Beaches,1,3.0,3044,3.97634691195795
195904,31826,2016,1,3,913,4,Family,3,14,101,3260.0,Surabaya,Indonesia,South East Asia,Asia,2,13,Goa Cina Beach,"Dusun Trowotratih, Desa Sitiarjo Kecamatan Sumbermanjing Wetan, Malang 65111 Indonesia",South Region,1,Cameroon,Beaches,3,4.0,54,4.092592592592593
67007,72943,2019,7,3,748,5,Family,3,14,106,3551.0,Singapore,Singapore,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,3,4.333333333333333,5815,4.157523645743766
25724,13734,2017,1,3,841,5,Family,4,16,115,5506.0,Christchurch,New Zealand,Oceania,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,6,4.833333333333333,6429,4.646601337688598
23917,42747,2016,2,2,841,5,Couples,4,15,109,3915.0,Brisbane,Australia,Australia,Australia & Oceania,1,92,Waterbom Bali,"Jl. Kartika Plaza, Kuta 80361 Indonesia",Douala,1,Cameroon,Water Parks,3,5.0,6429,4.646601337688598
70059,65432,2018,3,3,748,3,Family,3,14,107,3567.0,Bangkok,Thailand,South East Asia,Asia,1,72,Tegalalang Rice Terrace,"Jalan Raya Ceking, Tegalalang 80517 Indonesia",Douala,1,Cameroon,Points of Interest & Landmarks,1,3.0,5815,4.157523645743766
